timestamps,open,high,low,close,volume,Dividends,Stock Splits
2025-11-05 00:00:00+08:00,58.400001525878906,58.84000015258789,57.91999816894531,58.31999969482422,40215785,0.0,0.0
2025-11-06 00:00:00+08:00,58.349998474121094,59.279998779296875,58.34000015258789,58.900001525878906,54734599,0.0,0.0
2025-11-07 00:00:00+08:00,58.779998779296875,59.150001525878906,58.65999984741211,58.88999938964844,37191041,0.0,0.0
2025-11-10 00:00:00+08:00,58.849998474121094,59.400001525878906,58.439998626708984,59.29999923706055,52948721,0.0,0.0
2025-11-11 00:00:00+08:00,59.29999923706055,59.5,58.810001373291016,59.20000076293945,36250376,0.0,0.0
2025-11-12 00:00:00+08:00,59.29999923706055,60.790000915527344,59.29999923706055,60.029998779296875,149024584,0.0,0.0
2025-11-13 00:00:00+08:00,60.290000915527344,61.380001068115234,60.290000915527344,60.880001068115234,89018699,0.0,0.0
2025-11-14 00:00:00+08:00,60.849998474121094,62.27000045776367,60.650001525878906,60.650001525878906,75274101,0.0,0.0
2025-11-17 00:00:00+08:00,60.689998626708984,61.0,59.459999084472656,59.83000183105469,56019716,0.0,0.0
2025-11-18 00:00:00+08:00,59.66999816894531,60.150001525878906,59.47999954223633,59.619998931884766,44571218,0.0,0.0
2025-11-19 00:00:00+08:00,59.79999923706055,61.119998931884766,59.709999084472656,60.369998931884766,70586509,0.0,0.0
2025-11-20 00:00:00+08:00,60.599998474121094,61.150001525878906,60.029998779296875,60.20000076293945,39449064,0.0,0.0
2025-11-21 00:00:00+08:00,60.0,60.099998474121094,58.880001068115234,58.90999984741211,68557969,0.0,0.0
2025-11-24 00:00:00+08:00,59.15999984741211,59.20000076293945,58.349998474121094,58.400001525878906,53470919,0.0,0.0
2025-11-25 00:00:00+08:00,58.68000030517578,59.81999969482422,58.22999954223633,59.470001220703125,48777097,0.0,0.0
2025-11-26 00:00:00+08:00,59.65999984741211,60.220001220703125,59.31999969482422,59.779998779296875,43469273,0.0,0.0
2025-11-27 00:00:00+08:00,59.5,59.72999954223633,58.70000076293945,59.34000015258789,50570087,0.0,0.0
2025-11-28 00:00:00+08:00,59.209999084472656,59.290000915527344,58.5099983215332,58.9900016784668,43355814,0.0,0.0
2025-12-01 00:00:00+08:00,58.90999984741211,59.18000030517578,58.40999984741211,58.630001068115234,44580406,0.0,0.0
2025-12-02 00:00:00+08:00,58.79999923706055,59.400001525878906,58.45000076293945,58.56999969482422,25626895,0.0,0.0
