timestamps,open,high,low,close,volume,Dividends,Stock Splits
2025-10-14 00:00:00+08:00,14.489999771118164,14.680000305175781,14.380000114440918,14.40999984741211,5247500,0.0,0.0
2025-10-15 00:00:00+08:00,14.40999984741211,14.539999961853027,14.270000457763672,14.449999809265137,4572400,0.0,0.0
2025-10-16 00:00:00+08:00,14.390000343322754,14.449999809265137,14.039999961853027,14.119999885559082,6400500,0.0,0.0
2025-10-17 00:00:00+08:00,13.90999984741211,13.9399995803833,13.5600004196167,13.569999694824219,7704100,0.0,0.0
2025-10-20 00:00:00+08:00,13.75,13.880000114440918,13.65999984741211,13.869999885559082,4694000,0.0,0.0
2025-10-21 00:00:00+08:00,13.869999885559082,14.170000076293945,13.800000190734863,14.15999984741211,4888104,0.0,0.0
2025-10-22 00:00:00+08:00,14.100000381469727,14.289999961853027,14.069999694824219,14.140000343322754,3414700,0.0,0.0
2025-10-23 00:00:00+08:00,14.130000114440918,14.359999656677246,14.039999961853027,14.350000381469727,4274800,0.0,0.0
2025-10-24 00:00:00+08:00,14.329999923706055,14.399999618530273,14.300000190734863,14.350000381469727,3484300,0.0,0.0
2025-10-27 00:00:00+08:00,14.390000343322754,14.479999542236328,14.319999694824219,14.449999809265137,4111000,0.0,0.0
2025-10-28 00:00:00+08:00,14.420000076293945,14.520000457763672,14.369999885559082,14.489999771118164,3376301,0.0,0.0
2025-10-29 00:00:00+08:00,14.720000267028809,14.859999656677246,14.600000381469727,14.84000015258789,10678416,0.0,0.0
2025-10-30 00:00:00+08:00,14.6899995803833,14.859999656677246,14.510000228881836,14.529999732971191,6645517,0.0,0.0
2025-10-31 00:00:00+08:00,14.529999732971191,14.800000190734863,14.5,14.65999984741211,5438632,0.0,0.0
2025-11-03 00:00:00+08:00,14.670000076293945,14.75,14.569999694824219,14.75,5310100,0.0,0.0
2025-11-04 00:00:00+08:00,14.729999542236328,14.779999732971191,14.649999618530273,14.729999542236328,4179700,0.0,0.0
2025-11-05 00:00:00+08:00,14.619999885559082,14.850000381469727,14.579999923706055,14.829999923706055,4447600,0.0,0.0
2025-11-06 00:00:00+08:00,14.829999923706055,14.880000114440918,14.729999542236328,14.8100004196167,3504400,0.0,0.0
2025-11-07 00:00:00+08:00,14.779999732971191,14.800000190734863,14.699999809265137,14.710000038146973,3134985,0.0,0.0
2025-11-10 00:00:00+08:00,14.779999732971191,14.770000457763672,14.680000305175781,14.760000228881836,3027001,0.0,0.0
