timestamps,open,high,low,close,volume,Dividends,Stock Splits
2025-11-06 00:00:00+08:00,7.340000152587891,7.360000133514404,7.289999961853027,7.340000152587891,175147651,0.0,0.0
2025-11-07 00:00:00+08:00,7.349999904632568,7.389999866485596,7.28000020980835,7.309999942779541,155543685,0.0,0.0
2025-11-10 00:00:00+08:00,7.300000190734863,7.380000114440918,7.269999980926514,7.369999885559082,138173973,0.0,0.0
2025-11-11 00:00:00+08:00,7.360000133514404,7.409999847412109,7.329999923706055,7.389999866485596,114078285,0.0,0.0
2025-11-12 00:00:00+08:00,7.409999847412109,7.489999771118164,7.400000095367432,7.449999809265137,183395732,0.0,0.0
2025-11-13 00:00:00+08:00,7.449999809265137,7.480000019073486,7.369999885559082,7.449999809265137,169974162,0.0,0.0
2025-11-14 00:00:00+08:00,7.460000038146973,7.579999923706055,7.460000038146973,7.519999980926514,207195001,0.0,0.0
2025-11-17 00:00:00+08:00,7.5,7.510000228881836,7.380000114440918,7.389999866485596,156655031,0.0,0.0
2025-11-18 00:00:00+08:00,7.389999866485596,7.489999771118164,7.349999904632568,7.429999828338623,144451448,0.0,0.0
2025-11-19 00:00:00+08:00,7.440000057220459,7.570000171661377,7.420000076293945,7.53000020980835,176766192,0.0,0.0
2025-11-20 00:00:00+08:00,7.510000228881836,7.71999979019165,7.480000019073486,7.650000095367432,268788057,0.0,0.0
2025-11-21 00:00:00+08:00,7.659999847412109,7.71999979019165,7.590000152587891,7.619999885559082,244088847,0.0,0.0
2025-11-24 00:00:00+08:00,7.619999885559082,7.650000095367432,7.539999961853027,7.559999942779541,189538385,0.0,0.0
2025-11-25 00:00:00+08:00,7.550000190734863,7.71999979019165,7.510000228881836,7.71999979019165,212059075,0.0,0.0
2025-11-26 00:00:00+08:00,7.71999979019165,7.769999980926514,7.630000114440918,7.659999847412109,150076805,0.0,0.0
2025-11-27 00:00:00+08:00,7.670000076293945,7.730000019073486,7.570000171661377,7.710000038146973,159518454,0.0,0.0
2025-11-28 00:00:00+08:00,7.690000057220459,7.710000038146973,7.559999942779541,7.590000152587891,166761995,0.0,0.0
2025-12-01 00:00:00+08:00,7.570000171661377,7.699999809265137,7.539999961853027,7.690000057220459,202416837,0.0,0.0
2025-12-02 00:00:00+08:00,7.690000057220459,7.739999771118164,7.619999885559082,7.650000095367432,97551634,0.0,0.0
2025-12-03 00:00:00+08:00,7.630000114440918,7.670000076293945,7.559999942779541,7.570000171661377,83379955,0.0,0.0
