股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率,timestamps
688981,131.84,129.98,132.82,128.85,598041,7783876099.0,3.01,-1.41,-1.86,2.99,2026-01-07
688981,128.95,130.15,134.68,128.91,616919,8145423327.0,4.44,0.13,0.17,3.09,2026-01-08
688981,129.15,128.88,130.01,127.77,511275,6581947276.0,1.72,-0.98,-1.27,2.56,2026-01-09
688981,128.52,127.66,129.62,126.68,563936,7202156993.0,2.28,-0.95,-1.22,2.82,2026-01-12
688981,127.49,123.63,128.15,122.86,652073,8154109676.0,4.14,-3.16,-4.03,3.26,2026-01-13
688981,123.51,124.49,127.6,123.5,649684,8155390623.0,3.32,0.7,0.86,3.25,2026-01-14
688981,123.49,124.44,125.5,122.33,556604,6895087600.0,2.55,-0.04,-0.05,2.78,2026-01-15
688981,127.5,126.99,128.82,124.88,756513,9597582828.0,3.17,2.05,2.55,3.78,2026-01-16
688981,127.05,125.29,128.5,125.12,477537,6024303737.0,2.66,-1.34,-1.7,2.39,2026-01-19
688981,125.0,122.18,125.5,121.81,508694,6261665024.0,2.95,-2.48,-3.11,2.54,2026-01-20
688981,120.93,127.19,128.89,120.58,970525,12294760582.0,6.8,4.1,5.01,4.85,2026-01-21
688981,128.98,126.8,130.82,125.57,648095,8268996067.0,4.13,-0.31,-0.39,3.24,2026-01-22
688981,126.8,124.96,127.37,124.03,490631,6130483631.0,2.63,-1.45,-1.84,2.45,2026-01-23
688981,124.01,121.92,125.88,121.9,502567,6184618809.0,3.19,-2.43,-3.04,2.51,2026-01-26
688981,122.0,124.05,125.74,119.22,655262,8023170134.0,5.35,1.75,2.13,3.28,2026-01-27
688981,124.99,128.55,128.99,124.99,994583,12644229527.0,3.22,3.63,4.5,4.97,2026-01-28
688981,127.6,122.4,127.81,122.16,715649,8897091559.0,4.4,-4.78,-6.15,3.58,2026-01-29
688981,121.33,122.97,124.94,120.07,527719,6468951529.0,3.98,0.47,0.57,2.64,2026-01-30
688981,121.4,117.06,122.59,116.8,596691,7104970929.0,4.71,-4.81,-5.91,2.98,2026-02-02
688981,118.69,116.03,118.84,113.46,561770,6500024016.0,4.6,-0.88,-1.03,2.81,2026-02-03
