股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率,timestamps
000713,7.06,7.09,7.11,7.01,116109,82128799.51,1.42,0.42,0.03,1.89,2025-11-11
000713,7.09,7.08,7.1,7.04,89682,63388509.2,0.85,-0.14,-0.01,1.46,2025-11-12
000713,7.07,7.08,7.09,7.02,78570,55535937.9,0.99,0.0,0.0,1.28,2025-11-13
000713,7.09,7.08,7.15,7.07,103876,73823217.0,1.13,0.0,0.0,1.69,2025-11-14
000713,7.09,7.1,7.14,7.07,93144,66162827.77,0.99,0.28,0.02,1.52,2025-11-17
000713,7.1,7.05,7.13,7.02,92716,65519962.74,1.55,-0.7,-0.05,1.51,2025-11-18
000713,7.04,7.06,7.09,6.97,98684,69376427.0,1.7,0.14,0.01,1.61,2025-11-19
000713,7.06,7.05,7.09,6.97,107873,75893199.12,1.7,-0.14,-0.01,1.76,2025-11-20
000713,7.06,6.99,7.21,6.99,336654,239831500.74,3.12,-0.85,-0.06,5.48,2025-11-21
000713,6.91,6.97,7.07,6.9,242234,169071197.75,2.43,-0.29,-0.02,3.95,2025-11-24
000713,6.98,6.93,7.0,6.9,136176,94584680.75,1.43,-0.57,-0.04,2.22,2025-11-25
000713,6.93,6.87,6.97,6.86,149127,102966195.76,1.59,-0.87,-0.06,2.43,2025-11-26
000713,6.87,6.85,6.91,6.81,82606,56670190.9,1.46,-0.29,-0.02,1.35,2025-11-27
000713,6.85,6.95,6.96,6.82,94748,65416184.68,2.04,1.46,0.1,1.54,2025-11-28
000713,6.95,6.97,7.01,6.93,78085,54475959.39,1.15,0.29,0.02,1.27,2025-12-01
000713,6.97,7.01,7.02,6.93,111170,77670386.3,1.29,0.57,0.04,1.81,2025-12-02
000713,7.01,6.96,7.02,6.93,85267,59326373.96,1.28,-0.71,-0.05,1.39,2025-12-03
000713,6.94,6.82,6.97,6.81,130735,89736420.39,2.3,-2.01,-0.14,2.13,2025-12-04
000713,6.83,6.88,6.89,6.8,87805,60250833.39,1.32,0.88,0.06,1.43,2025-12-05
000713,6.88,6.92,6.94,6.86,57631,39757311.32,1.16,0.58,0.04,0.94,2025-12-08
