timestamps,open,high,low,close,volume,Dividends,Stock Splits
2025-11-06 00:00:00+08:00,75.45581749240394,76.93631529669902,75.45581749240394,76.53886413574219,35511147,0.0,0.0
2025-11-07 00:00:00+08:00,76.77732690392692,76.77732690392692,75.62472694947878,75.71414947509766,26441999,0.0,0.0
2025-11-10 00:00:00+08:00,75.77377474317727,77.05555072079977,75.4657461223299,76.83695220947266,39100815,0.0,0.0
2025-11-11 00:00:00+08:00,76.83695550096537,76.8965705226992,76.19109830276393,76.73759460449219,22770754,0.0,0.0
2025-11-12 00:00:00+08:00,76.73759218860911,80.036423880617,76.73759218860911,78.9831771850586,73784703,0.0,0.0
2025-11-13 00:00:00+08:00,78.69502473975086,79.4899270424757,78.18828191299521,79.09247589111328,33337014,0.0,0.0
2025-11-14 00:00:00+08:00,78.99311341971249,79.90724574305116,78.54598562133489,78.72483825683594,27312749,0.0,0.0
2025-11-17 00:00:00+08:00,78.72483882488245,78.88381473494714,77.41325534866093,77.91999816894531,26109532,0.0,0.0
2025-11-18 00:00:00+08:00,78.29000091552734,78.66000366210938,77.0,77.4000015258789,23590408,0.5,0.0
2025-11-19 00:00:00+08:00,77.37999725341797,78.08999633789062,77.0199966430664,77.4000015258789,21441520,0.0,0.0
2025-11-20 00:00:00+08:00,77.5,78.87999725341797,77.02999877929688,77.94000244140625,26192879,0.0,0.0
2025-11-21 00:00:00+08:00,77.0999984741211,79.29000091552734,77.0999984741211,78.75,43949476,0.0,0.0
2025-11-24 00:00:00+08:00,78.5999984741211,79.4800033569336,78.25,78.55999755859375,36773938,0.0,0.0
2025-11-25 00:00:00+08:00,78.98999786376953,79.0,77.61000061035156,78.69999694824219,29101152,0.0,0.0
2025-11-26 00:00:00+08:00,78.69000244140625,80.0,78.41000366210938,79.80000305175781,32072777,0.0,0.0
2025-11-27 00:00:00+08:00,79.5999984741211,80.7300033569336,78.94999694824219,79.80000305175781,31646071,0.0,0.0
2025-11-28 00:00:00+08:00,79.80000305175781,80.06999969482422,79.33000183105469,79.86000061035156,18126661,0.0,0.0
2025-12-01 00:00:00+08:00,79.80000305175781,80.19999694824219,79.16999816894531,80.0,30352024,0.0,0.0
2025-12-02 00:00:00+08:00,80.0999984741211,81.66000366210938,80.01000213623047,81.55999755859375,37804931,0.0,0.0
2025-12-03 00:00:00+08:00,79.80000305175781,82.87999725341797,81.26000213623047,82.7699966430664,25939950,0.0,0.0
