timestamps,open,high,low,close,volume,Dividends,Stock Splits
2025-11-06 00:00:00+08:00,12.460000038146973,12.579999923706055,12.40999984741211,12.460000038146973,33964094,0.0,0.0
2025-11-07 00:00:00+08:00,12.40999984741211,12.869999885559082,12.329999923706055,12.579999923706055,58353343,0.0,0.0
2025-11-10 00:00:00+08:00,12.529999732971191,13.119999885559082,12.510000228881836,12.970000267028809,77060337,0.0,0.0
2025-11-11 00:00:00+08:00,12.90999984741211,13.109999656677246,12.65999984741211,12.710000038146973,51443010,0.0,0.0
2025-11-12 00:00:00+08:00,12.6899995803833,12.75,12.40999984741211,12.600000381469727,36472334,0.0,0.0
2025-11-13 00:00:00+08:00,12.5600004196167,13.239999771118164,12.479999542236328,13.119999885559082,72920915,0.0,0.0
2025-11-14 00:00:00+08:00,13.069999694824219,13.350000381469727,12.899999618530273,12.9399995803833,70084984,0.0,0.0
2025-11-17 00:00:00+08:00,12.819999694824219,13.0,12.739999771118164,12.819999694824219,42522274,0.0,0.0
2025-11-18 00:00:00+08:00,12.770000457763672,13.0,12.65999984741211,12.920000076293945,62669418,0.0,0.0
2025-11-19 00:00:00+08:00,12.84000015258789,13.600000381469727,12.84000015258789,13.130000114440918,97220857,0.0,0.0
2025-11-20 00:00:00+08:00,13.130000114440918,13.130000114440918,13.130000114440918,13.130000114440918,0,0.0,0.0
2025-11-21 00:00:00+08:00,13.130000114440918,13.130000114440918,13.130000114440918,13.130000114440918,0,0.0,0.0
2025-11-24 00:00:00+08:00,13.130000114440918,13.130000114440918,13.130000114440918,13.130000114440918,0,0.0,0.0
2025-11-25 00:00:00+08:00,13.130000114440918,13.130000114440918,13.130000114440918,13.130000114440918,0,0.0,0.0
2025-11-26 00:00:00+08:00,13.130000114440918,13.130000114440918,13.130000114440918,13.130000114440918,0,0.0,0.0
2025-11-27 00:00:00+08:00,13.130000114440918,13.130000114440918,13.130000114440918,13.130000114440918,0,0.0,0.0
2025-11-28 00:00:00+08:00,13.130000114440918,13.130000114440918,13.130000114440918,13.130000114440918,0,0.0,0.0
2025-12-01 00:00:00+08:00,13.130000114440918,13.130000114440918,13.130000114440918,13.130000114440918,0,0.0,0.0
2025-12-02 00:00:00+08:00,13.130000114440918,13.130000114440918,13.130000114440918,13.130000114440918,0,0.0,0.0
2025-12-03 00:00:00+08:00,13.130000114440918,13.130000114440918,13.130000114440918,13.130000114440918,0,0.0,0.0
